Model,Run,Ratio,Acc,Prec,Rec,F1,AUC,TrainTime
dcgan,75,0.25,0.7307692307692307,0.8214285714285714,0.8070175438596491,0.8141592920353983,0.7838345864661654,0.9121215450577438
dcgan,75,0.5,0.7564102564102564,0.7533333333333333,0.9912280701754386,0.8560606060606061,0.7675438596491229,1.0203522546216846
dcgan,75,0.75,0.7243589743589743,0.8380952380952381,0.7719298245614035,0.8036529680365296,0.7949039264828739,1.1665882226079702
dcgan,75,1.0,0.7884615384615384,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.7988721804511278,1.3098170678131282
dcgan,75,1.5,0.7948717948717948,0.7847222222222222,0.9912280701754386,0.875968992248062,0.7928153717627401,1.5658155409619212
dcgan,76,0.25,0.6538461538461539,0.8658536585365854,0.6228070175438597,0.7244897959183674,0.7725563909774437,0.9319280087947845
dcgan,76,0.5,0.7435897435897436,0.8775510204081632,0.7543859649122807,0.8113207547169812,0.779657477025898,1.0594235700555146
dcgan,76,0.75,0.7692307692307693,0.7867647058823529,0.9385964912280702,0.856,0.8191311612364245,1.1936866869218647
dcgan,76,1.0,0.75,0.8099173553719008,0.8596491228070176,0.8340425531914893,0.7798663324979115,1.319997752085328
dcgan,76,1.5,0.782051282051282,0.773972602739726,0.9912280701754386,0.8692307692307693,0.7920843776106934,1.5779488468542695
dcgan,77,0.25,0.8012820512820513,0.8120300751879699,0.9473684210526315,0.8744939271255061,0.8017961570593148,0.9216878148727119
dcgan,77,0.5,0.7307692307692307,0.8214285714285714,0.8070175438596491,0.8141592920353983,0.776733500417711,1.0526966182515025
dcgan,77,0.75,0.7884615384615384,0.824,0.9035087719298246,0.8619246861924686,0.7974101921470341,1.1799934399314225
dcgan,77,1.0,0.5512820512820513,0.9074074074074074,0.4298245614035088,0.5833333333333334,0.8270676691729324,1.2941091726534069
dcgan,77,1.5,0.782051282051282,0.7816901408450704,0.9736842105263158,0.8671875,0.8504594820384294,1.5811060792766511
dcgan,78,0.25,0.7628205128205128,0.8290598290598291,0.8508771929824561,0.8398268398268398,0.7905179615705932,0.9214858361519873
dcgan,78,0.5,0.6923076923076923,0.9024390243902439,0.6491228070175439,0.7551020408163265,0.7813283208020051,1.0308846896514297
dcgan,78,0.75,0.8076923076923077,0.8043478260869565,0.9736842105263158,0.8809523809523809,0.8082706766917294,1.1841415762901306
dcgan,78,1.0,0.8461538461538461,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8527568922305765,1.3180034928955138
dcgan,78,1.5,0.8076923076923077,0.823076923076923,0.9385964912280702,0.8770491803278688,0.8091060985797828,1.5632700873538852
dcgan,79,0.25,0.7371794871794872,0.8543689320388349,0.7719298245614035,0.8110599078341014,0.7349624060150376,0.9210139317438006
dcgan,79,0.5,0.7051282051282052,0.8090909090909091,0.7807017543859649,0.7946428571428571,0.7234753550543025,1.055454432964325
dcgan,79,0.75,0.7756410256410257,0.7925925925925926,0.9385964912280702,0.8594377510040161,0.8157894736842105,1.1798686729744077
dcgan,79,1.0,0.7435897435897436,0.8032786885245902,0.8596491228070176,0.8305084745762712,0.7729741019214703,1.3110488438978791
dcgan,79,1.5,0.75,0.8378378378378378,0.8157894736842105,0.8266666666666667,0.7752715121136173,1.5755037642084062
dcgan,80,0.25,0.7692307692307693,0.7954545454545454,0.9210526315789473,0.8536585365853658,0.7291144527986633,0.9254843140952289
dcgan,80,0.5,0.8205128205128205,0.8359375,0.9385964912280702,0.8842975206611571,0.8176691729323308,1.0521220043301582
dcgan,80,0.75,0.7435897435897436,0.8363636363636363,0.8070175438596491,0.8214285714285714,0.7888471177944862,1.1789312679320574
dcgan,80,1.0,0.8076923076923077,0.85,0.8947368421052632,0.8717948717948718,0.8176691729323308,1.3094239733181894
dcgan,80,1.5,0.8076923076923077,0.8134328358208955,0.956140350877193,0.8790322580645161,0.8239348370927317,1.5747128361836076
dcgan,81,0.25,0.7243589743589743,0.9176470588235294,0.6842105263157895,0.7839195979899497,0.8114035087719298,0.925718261860311
dcgan,81,0.5,0.7628205128205128,0.7984496124031008,0.9035087719298246,0.8477366255144033,0.7623224728487886,1.0586664909496903
dcgan,81,0.75,0.7692307692307693,0.7635135135135135,0.9912280701754386,0.8625954198473282,0.7957393483709273,1.1876700767315924
dcgan,81,1.0,0.782051282051282,0.7985074626865671,0.9385964912280702,0.8629032258064516,0.8155806182121972,1.3239785442128778
dcgan,81,1.5,0.8141025641025641,0.8455284552845529,0.9122807017543859,0.8776371308016878,0.7909356725146198,1.5840035588480532
dcgan,82,0.25,0.7307692307692307,0.8,0.8421052631578947,0.8205128205128205,0.7571010860484544,0.9129558997228742
dcgan,82,0.5,0.7884615384615384,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.7855054302422723,1.0457716071978211
dcgan,82,0.75,0.7628205128205128,0.8468468468468469,0.8245614035087719,0.8355555555555556,0.8210108604845446,1.176268185954541
dcgan,82,1.0,0.782051282051282,0.7941176470588235,0.9473684210526315,0.864,0.7756892230576441,1.3048286358825862
dcgan,82,1.5,0.782051282051282,0.7941176470588235,0.9473684210526315,0.864,0.7932330827067668,1.5665568099357188
dcgan,83,0.25,0.5384615384615384,0.9565217391304348,0.38596491228070173,0.55,0.8226817042606516,0.9131703949533403
dcgan,83,0.5,0.7884615384615384,0.8188976377952756,0.9122807017543859,0.8630705394190872,0.7832080200501252,1.0432692398317158
dcgan,83,0.75,0.7884615384615384,0.8045112781954887,0.9385964912280702,0.8663967611336032,0.8339598997493735,1.1754226270131767
dcgan,83,1.0,0.7948717948717948,0.7847222222222222,0.9912280701754386,0.875968992248062,0.7894736842105263,1.3072791206650436
dcgan,83,1.5,0.8141025641025641,0.8195488721804511,0.956140350877193,0.8825910931174089,0.8579782790309105,1.5689959521405399
dcgan,84,0.25,0.532051282051282,0.9361702127659575,0.38596491228070173,0.546583850931677,0.802422723475355,0.913343430031091
dcgan,84,0.5,0.7435897435897436,0.8775510204081632,0.7543859649122807,0.8113207547169812,0.8241436925647452,1.0450702658854425
dcgan,84,0.75,0.8076923076923077,0.8,0.9824561403508771,0.8818897637795275,0.79156223893066,1.1717448672279716
dcgan,84,1.0,0.8269230769230769,0.8320610687022901,0.956140350877193,0.889795918367347,0.8402255639097743,1.3064171830192208
dcgan,84,1.5,0.8205128205128205,0.8981481481481481,0.8508771929824561,0.8738738738738738,0.8452380952380952,1.5658162250183523
dcgan,85,0.25,0.7628205128205128,0.8888888888888888,0.7719298245614035,0.8262910798122066,0.8515037593984962,0.9133264496922493
dcgan,85,0.5,0.7628205128205128,0.8407079646017699,0.8333333333333334,0.8370044052863436,0.8022138680033417,1.0434500570409
dcgan,85,0.75,0.38461538461538464,0.95,0.16666666666666666,0.2835820895522388,0.8375104427736006,1.1496523139066994
dcgan,85,1.0,0.7884615384615384,0.8857142857142857,0.8157894736842105,0.8493150684931506,0.8201754385964912,1.3042478798888624
dcgan,85,1.5,0.8076923076923077,0.8333333333333334,0.9210526315789473,0.875,0.8078529657477025,1.5668106311932206
dcgan,86,0.25,0.7948717948717948,0.8306451612903226,0.9035087719298246,0.865546218487395,0.8022138680033416,0.9083243710920215
dcgan,86,0.5,0.8269230769230769,0.84251968503937,0.9385964912280702,0.8879668049792531,0.839390142021721,1.0382388178259134
dcgan,86,0.75,0.7435897435897436,0.8189655172413793,0.8333333333333334,0.8260869565217391,0.7568922305764411,1.1662758560851216
dcgan,86,1.0,0.8012820512820513,0.8029197080291971,0.9649122807017544,0.8764940239043825,0.8253968253968255,1.298043959774077
dcgan,86,1.5,0.7948717948717948,0.7808219178082192,1.0,0.8769230769230769,0.8272765246449457,1.5662854961119592
dcgan,87,0.25,0.7756410256410257,0.8110236220472441,0.9035087719298246,0.8547717842323651,0.7919799498746868,0.8879628479480743
dcgan,87,0.5,0.7628205128205128,0.8468468468468469,0.8245614035087719,0.8355555555555556,0.7838345864661654,1.0378175750374794
dcgan,87,0.75,0.75,0.8378378378378378,0.8157894736842105,0.8266666666666667,0.7871762740183792,1.1593618001788855
dcgan,87,1.0,0.8269230769230769,0.8372093023255814,0.9473684210526315,0.8888888888888888,0.843358395989975,1.2991377380676568
dcgan,87,1.5,0.7756410256410257,0.8691588785046729,0.8157894736842105,0.8416289592760181,0.8118212197159566,1.5374587969854474
dcgan,88,0.25,0.8012820512820513,0.7985611510791367,0.9736842105263158,0.8774703557312253,0.8395989974937342,0.9027369767427444
dcgan,88,0.5,0.7756410256410257,0.8910891089108911,0.7894736842105263,0.8372093023255814,0.8567251461988304,1.0476902066729963
dcgan,88,0.75,0.8141025641025641,0.8148148148148148,0.9649122807017544,0.8835341365461847,0.8130743525480367,1.1708469819277525
dcgan,88,1.0,0.6474358974358975,0.9154929577464789,0.5701754385964912,0.7027027027027027,0.8241436925647453,1.3245355929248035
dcgan,88,1.5,0.8012820512820513,0.8738738738738738,0.8508771929824561,0.8622222222222222,0.8512949039264829,1.5912546049803495
dcgan,89,0.25,0.7051282051282052,0.8541666666666666,0.7192982456140351,0.780952380952381,0.7736006683375104,0.9308818876743317
dcgan,89,0.5,0.782051282051282,0.773972602739726,0.9912280701754386,0.8692307692307693,0.847953216374269,1.0590657531283796
dcgan,89,0.75,0.6153846153846154,0.921875,0.5175438596491229,0.6629213483146067,0.8266499582289055,1.1547052911482751
dcgan,89,1.0,0.75,0.8504672897196262,0.7982456140350878,0.8235294117647058,0.7658730158730159,1.3218744108453393
dcgan,89,1.5,0.8076923076923077,0.8,0.9824561403508771,0.8818897637795275,0.8600668337510442,1.581938368268311
dcgan,90,0.25,0.8333333333333334,0.8384615384615385,0.956140350877193,0.8934426229508197,0.8370927318295739,0.9219961650669575
dcgan,90,0.5,0.4807692307692308,0.9459459459459459,0.30701754385964913,0.46357615894039733,0.8195488721804511,1.0492741437628865
dcgan,90,0.75,0.7884615384615384,0.9175257731958762,0.7807017543859649,0.8436018957345972,0.8686299081035923,1.1805868218652904
dcgan,90,1.0,0.717948717948718,0.8365384615384616,0.7631578947368421,0.7981651376146789,0.7723475355054302,1.3144398098811507
dcgan,90,1.5,0.7948717948717948,0.91,0.7982456140350878,0.8504672897196262,0.8625730994152048,1.5717352470383048
dcgan,91,0.25,0.75,0.7483443708609272,0.9912280701754386,0.8528301886792453,0.7522974101921471,0.9219119013287127
dcgan,91,0.5,0.7243589743589743,0.8736842105263158,0.7280701754385965,0.7942583732057417,0.7815371762740183,1.0501614678651094
dcgan,91,0.75,0.8076923076923077,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.8381370091896407,1.1779183680191636
dcgan,91,1.0,0.8076923076923077,0.8043478260869565,0.9736842105263158,0.8809523809523809,0.8279030910609858,1.305826647207141
dcgan,91,1.5,0.7692307692307693,0.8046875,0.9035087719298246,0.8512396694214877,0.7426900584795323,1.569090993143618
dcgan,92,0.25,0.7564102564102564,0.8064516129032258,0.8771929824561403,0.8403361344537815,0.7579365079365079,0.9218187001533806
dcgan,92,0.5,0.7756410256410257,0.7969924812030075,0.9298245614035088,0.8582995951417004,0.738095238095238,1.0504766856320202
dcgan,92,0.75,0.8076923076923077,0.823076923076923,0.9385964912280702,0.8770491803278688,0.7779866332497912,1.1773761129006743
dcgan,92,1.0,0.7307692307692307,0.8529411764705882,0.7631578947368421,0.8055555555555556,0.8105680868838764,1.3075511017814279
dcgan,92,1.5,0.8205128205128205,0.8524590163934426,0.9122807017543859,0.8813559322033898,0.7976190476190477,1.5691996170207858
dcgan,93,0.25,0.5512820512820513,0.9074074074074074,0.4298245614035088,0.5833333333333334,0.8176691729323307,0.9225369999185205
dcgan,93,0.5,0.8461538461538461,0.8688524590163934,0.9298245614035088,0.8983050847457628,0.8272765246449456,1.062473798636347
dcgan,93,0.75,0.75,0.831858407079646,0.8245614035087719,0.8281938325991189,0.8076441102756892,1.1920148399658501
dcgan,93,1.0,0.7884615384615384,0.8292682926829268,0.8947368421052632,0.8607594936708861,0.8187134502923976,1.3152008187025785
dcgan,93,1.5,0.8269230769230769,0.8990825688073395,0.8596491228070176,0.8789237668161435,0.8650793650793651,1.567284578923136
dcgan,94,0.25,0.7692307692307693,0.7671232876712328,0.9824561403508771,0.8615384615384616,0.7878028404344194,0.9184143599122763
dcgan,94,0.5,0.7051282051282052,0.925,0.6491228070175439,0.7628865979381443,0.8299916457811194,1.0509280757978559
dcgan,94,0.75,0.75,0.8504672897196262,0.7982456140350878,0.8235294117647058,0.7825814536340853,1.1927634542807937
dcgan,94,1.0,0.717948717948718,0.8017241379310345,0.8157894736842105,0.808695652173913,0.7078111946532999,1.3138628508895636
dcgan,94,1.5,0.7948717948717948,0.8014705882352942,0.956140350877193,0.872,0.8285296574770259,1.5820339149795473
dcgan,95,0.25,0.7628205128205128,0.8031496062992126,0.8947368421052632,0.8464730290456431,0.738095238095238,0.9170167287811637
dcgan,95,0.5,0.7756410256410257,0.8211382113821138,0.8859649122807017,0.8523206751054853,0.7769423558897243,1.0460099657066166
dcgan,95,0.75,0.6025641025641025,0.8939393939393939,0.5175438596491229,0.6555555555555556,0.7639933166248957,1.1766250026412308
dcgan,95,1.0,0.7756410256410257,0.8264462809917356,0.8771929824561403,0.851063829787234,0.7406015037593985,1.3064659922383726
dcgan,95,1.5,0.8205128205128205,0.8412698412698413,0.9298245614035088,0.8833333333333333,0.8433583959899749,1.5747222700156271
dcgan,96,0.25,0.75,0.7483443708609272,0.9912280701754386,0.8528301886792453,0.7832080200501254,0.9128657430410385
dcgan,96,0.5,0.75,0.7516778523489933,0.9824561403508771,0.8517110266159695,0.8076441102756893,1.0461332211270928
dcgan,96,0.75,0.782051282051282,0.7941176470588235,0.9473684210526315,0.864,0.8091060985797828,1.1716865166090429
dcgan,96,1.0,0.7756410256410257,0.7687074829931972,0.9912280701754386,0.8659003831417624,0.7888471177944862,1.3081234418787062
dcgan,96,1.5,0.7435897435897436,0.7466666666666667,0.9824561403508771,0.8484848484848485,0.7527151211361738,1.534653244074434
dcgan,97,0.25,0.7371794871794872,0.9294117647058824,0.6929824561403509,0.7939698492462312,0.8003341687552213,0.9074119380675256
dcgan,97,0.5,0.7692307692307693,0.76,1.0,0.8636363636363636,0.7566833751044277,1.0680670379661024
dcgan,97,0.75,0.6923076923076923,0.8367346938775511,0.7192982456140351,0.7735849056603774,0.7604427736006683,1.1724850861355662
dcgan,97,1.0,0.7692307692307693,0.8823529411764706,0.7894736842105263,0.8333333333333334,0.8122389306599833,1.290580378845334
dcgan,97,1.5,0.7051282051282052,0.8777777777777778,0.6929824561403509,0.7745098039215687,0.8256056808688388,1.5876709949225187
dcgan,98,0.25,0.7435897435897436,0.8245614035087719,0.8245614035087719,0.8245614035087719,0.7817460317460317,0.9098070589825511
dcgan,98,0.5,0.4935897435897436,0.9487179487179487,0.32456140350877194,0.48366013071895425,0.8216374269005849,1.041816224809736
dcgan,98,0.75,0.8333333333333334,0.8728813559322034,0.9035087719298246,0.8879310344827587,0.8404344193817878,1.1732669030316174
dcgan,98,1.0,0.782051282051282,0.7857142857142857,0.9649122807017544,0.8661417322834646,0.7969924812030075,1.2935928888618946
dcgan,98,1.5,0.7756410256410257,0.7724137931034483,0.9824561403508771,0.8648648648648649,0.7775689223057644,1.5505287777632475
dcgan,99,0.25,0.75,0.8048780487804879,0.868421052631579,0.8354430379746836,0.7585630743525479,0.9403059161268175
dcgan,99,0.5,0.5833333333333334,0.855072463768116,0.5175438596491229,0.644808743169399,0.7506265664160402,1.04711077734828
dcgan,99,0.75,0.7756410256410257,0.7969924812030075,0.9298245614035088,0.8582995951417004,0.767126148705096,1.1776419100351632
dcgan,99,1.0,0.7692307692307693,0.825,0.868421052631579,0.8461538461538461,0.7583542188805347,1.3145673433318734
dcgan,99,1.5,0.8076923076923077,0.823076923076923,0.9385964912280702,0.8770491803278688,0.8007518796992481,1.575164903420955
cgan,0,0.25,0.7628205128205128,0.7984496124031008,0.9035087719298246,0.8477366255144033,0.7295321637426901,0.9344876236282289
cgan,0,0.5,0.5256410256410257,0.9347826086956522,0.37719298245614036,0.5375,0.7673350041771094,1.068388738669455
cgan,0,0.75,0.6346153846153846,0.7821782178217822,0.6929824561403509,0.7348837209302326,0.6700083542188805,1.23043317720294
cgan,0,1.0,0.5448717948717948,0.9387755102040817,0.40350877192982454,0.5644171779141104,0.8222639933166249,1.3360815327614546
cgan,0,1.5,0.7564102564102564,0.8877551020408163,0.7631578947368421,0.8207547169811321,0.8228905597326651,1.5912352441810071
cgan,1,0.25,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.7485380116959064,0.9263887689448893
cgan,1,0.5,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.7314118629908104,1.0565150929614902
cgan,1,0.75,0.7435897435897436,0.8363636363636363,0.8070175438596491,0.8214285714285714,0.7660818713450293,1.189123219344765
cgan,1,1.0,0.8333333333333334,0.860655737704918,0.9210526315789473,0.8898305084745762,0.8187134502923976,1.3179787467233837
cgan,1,1.5,0.8141025641025641,0.8148148148148148,0.9649122807017544,0.8835341365461847,0.7988721804511278,1.5819078730419278
cgan,2,0.25,0.6987179487179487,0.7723577235772358,0.8333333333333334,0.8016877637130801,0.6862990810359232,0.9254485368728638
cgan,2,0.5,0.7948717948717948,0.8014705882352942,0.956140350877193,0.872,0.7232664995822891,1.0586886783130467
cgan,2,0.75,0.8269230769230769,0.865546218487395,0.9035087719298246,0.8841201716738197,0.827485380116959,1.1880912939086556
cgan,2,1.0,0.7692307692307693,0.8679245283018868,0.8070175438596491,0.8363636363636363,0.8253968253968254,1.3190891230478883
cgan,2,1.5,0.6730769230769231,0.9315068493150684,0.5964912280701754,0.7272727272727273,0.855263157894737,1.5850904560647905
cgan,3,0.25,0.717948717948718,0.8017241379310345,0.8157894736842105,0.808695652173913,0.759607351712615,0.9248377997428179
cgan,3,0.5,0.6025641025641025,0.8823529411764706,0.5263157894736842,0.6593406593406593,0.7675438596491229,1.0538552277721465
cgan,3,0.75,0.8141025641025641,0.84,0.9210526315789473,0.8786610878661087,0.81328320802005,1.1838686168193817
cgan,3,1.0,0.8076923076923077,0.868421052631579,0.868421052631579,0.868421052631579,0.8061821219715957,1.3135083066299558
cgan,3,1.5,0.7307692307692307,0.8333333333333334,0.7894736842105263,0.8108108108108109,0.810985797827903,1.5918619586154819
cgan,4,0.25,0.7692307692307693,0.8145161290322581,0.8859649122807017,0.8487394957983193,0.7627401837928154,0.9338679518550634
cgan,4,0.5,0.7435897435897436,0.8083333333333333,0.8508771929824561,0.8290598290598291,0.7696324143692563,1.0611092406325042
cgan,4,0.75,0.6666666666666666,0.8974358974358975,0.6140350877192983,0.7291666666666666,0.7873851294903926,1.1891863490454853
cgan,4,1.0,0.717948717948718,0.8240740740740741,0.7807017543859649,0.8018018018018018,0.7535505430242273,1.3247409840114415
cgan,4,1.5,0.6858974358974359,0.9113924050632911,0.631578947368421,0.7461139896373057,0.8272765246449457,1.5915774358436465
cgan,5,0.25,0.7692307692307693,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7781954887218047,0.9266144139692187
cgan,5,0.5,0.7756410256410257,0.8062015503875969,0.9122807017543859,0.8559670781893004,0.7967836257309941,1.0575506538152695
cgan,5,0.75,0.7756410256410257,0.8319327731092437,0.868421052631579,0.8497854077253219,0.804093567251462,1.182337537407875
cgan,5,1.0,0.8076923076923077,0.828125,0.9298245614035088,0.8760330578512396,0.8151629072681704,1.3240715232677758
cgan,5,1.5,0.782051282051282,0.7816901408450704,0.9736842105263158,0.8671875,0.8230994152046783,1.5798051222227514
cgan,6,0.25,0.6153846153846154,0.8970588235294118,0.5350877192982456,0.6703296703296703,0.809732664995823,0.913765586912632
cgan,6,0.5,0.7948717948717948,0.847457627118644,0.8771929824561403,0.8620689655172413,0.7919799498746867,1.042016009800136
cgan,6,0.75,0.7948717948717948,0.8727272727272727,0.8421052631578947,0.8571428571428571,0.8256056808688388,1.1691060261800885
cgan,6,1.0,0.7307692307692307,0.875,0.7368421052631579,0.8,0.8101503759398496,1.3054209630936384
cgan,6,1.5,0.6858974358974359,0.891566265060241,0.6491228070175439,0.751269035532995,0.8078529657477025,1.584596341010183
cgan,7,0.25,0.5833333333333334,0.855072463768116,0.5175438596491229,0.644808743169399,0.735797827903091,0.901411950122565
cgan,7,0.5,0.7051282051282052,0.8541666666666666,0.7192982456140351,0.780952380952381,0.7585630743525481,1.03198973974213
cgan,7,0.75,0.6602564102564102,0.8860759493670886,0.6140350877192983,0.7253886010362695,0.761904761904762,1.1653961190022528
cgan,7,1.0,0.8205128205128205,0.864406779661017,0.8947368421052632,0.8793103448275862,0.8130743525480367,1.2971012159250677
cgan,7,1.5,0.7628205128205128,0.8598130841121495,0.8070175438596491,0.832579185520362,0.8139097744360904,1.5615547918714583
cgan,8,0.25,0.5705128205128205,0.9122807017543859,0.45614035087719296,0.6081871345029239,0.7997076023391813,0.9290967048145831
cgan,8,0.5,0.6858974358974359,0.8494623655913979,0.6929824561403509,0.7632850241545893,0.7516708437761069,1.064981697127223
cgan,8,0.75,0.7435897435897436,0.7761194029850746,0.9122807017543859,0.8387096774193549,0.7796574770258979,1.190969523973763
cgan,8,1.0,0.6987179487179487,0.9036144578313253,0.6578947368421053,0.7614213197969543,0.8120300751879699,1.3234094167128205
cgan,8,1.5,0.7051282051282052,0.8269230769230769,0.7543859649122807,0.7889908256880734,0.7784043441938179,1.5927517698146403
cgan,9,0.25,0.6987179487179487,0.8602150537634409,0.7017543859649122,0.7729468599033816,0.7581453634085213,0.9291608929634094
cgan,9,0.5,0.7564102564102564,0.8518518518518519,0.8070175438596491,0.8288288288288288,0.7658730158730158,1.0638841250911355
cgan,9,0.75,0.782051282051282,0.8846153846153846,0.8070175438596491,0.8440366972477065,0.8410609857978278,1.193049588240683
cgan,9,1.0,0.7884615384615384,0.8461538461538461,0.868421052631579,0.8571428571428571,0.8197577276524645,1.3318046079948545
cgan,9,1.5,0.6987179487179487,0.7768595041322314,0.8245614035087719,0.8,0.7151211361737678,1.5908880541101098
cgan,10,0.25,0.7243589743589743,0.8034188034188035,0.8245614035087719,0.8138528138528138,0.7533416875522139,0.9300118759274483
cgan,10,0.5,0.75,0.8260869565217391,0.8333333333333334,0.8296943231441049,0.7775689223057644,1.0611357069574296
cgan,10,0.75,0.7692307692307693,0.7867647058823529,0.9385964912280702,0.856,0.8072263993316625,1.1917763529345393
cgan,10,1.0,0.782051282051282,0.8333333333333334,0.8771929824561403,0.8547008547008547,0.7575187969924811,1.3253527889028192
cgan,10,1.5,0.7884615384615384,0.8403361344537815,0.8771929824561403,0.8583690987124464,0.7963659147869675,1.591899228747934
cgan,11,0.25,0.6346153846153846,0.88,0.5789473684210527,0.6984126984126984,0.8038847117794486,0.900922236032784
cgan,11,0.5,0.7371794871794872,0.8348623853211009,0.7982456140350878,0.8161434977578476,0.7606516290726818,1.027545870281756
cgan,11,0.75,0.7115384615384616,0.9259259259259259,0.6578947368421053,0.7692307692307693,0.8226817042606517,1.1524468283168972
cgan,11,1.0,0.782051282051282,0.8773584905660378,0.8157894736842105,0.8454545454545455,0.8387635756056808,1.3027940262109041
cgan,11,1.5,0.7435897435897436,0.9204545454545454,0.7105263157894737,0.801980198019802,0.83375104427736,1.57054562587291
cgan,12,0.25,0.7371794871794872,0.811965811965812,0.8333333333333334,0.8225108225108225,0.7282790309106099,0.9168735439889133
cgan,12,0.5,0.75,0.8640776699029126,0.7807017543859649,0.8202764976958525,0.7923976608187134,1.048098711296916
cgan,12,0.75,0.7435897435897436,0.7534246575342466,0.9649122807017544,0.8461538461538461,0.7485380116959064,1.1787419151514769
cgan,12,1.0,0.5512820512820513,0.9230769230769231,0.42105263157894735,0.5783132530120482,0.7959482038429406,1.3110384889878333
cgan,12,1.5,0.8269230769230769,0.8372093023255814,0.9473684210526315,0.8888888888888888,0.7677527151211362,1.5717586451210082
cgan,13,0.25,0.7628205128205128,0.7894736842105263,0.9210526315789473,0.8502024291497976,0.7656641604010024,0.9214706127531826
cgan,13,0.5,0.8012820512820513,0.8267716535433071,0.9210526315789473,0.8713692946058091,0.7857142857142857,1.0578215341083705
cgan,13,0.75,0.7756410256410257,0.7883211678832117,0.9473684210526315,0.8605577689243028,0.7573099415204678,1.207907646894455
cgan,13,1.0,0.7692307692307693,0.90625,0.7631578947368421,0.8285714285714286,0.843358395989975,1.3239366635680199
cgan,13,1.5,0.8076923076923077,0.8620689655172413,0.8771929824561403,0.8695652173913043,0.8329156223893066,1.589258513879031
cgan,14,0.25,0.7435897435897436,0.7983870967741935,0.868421052631579,0.8319327731092437,0.739139515455305,0.913495980668813
cgan,14,0.5,0.5961538461538461,0.9047619047619048,0.5,0.6440677966101694,0.8151629072681704,1.030099906027317
cgan,14,0.75,0.7564102564102564,0.9042553191489362,0.7456140350877193,0.8173076923076923,0.7994987468671678,1.1561407819390297
cgan,14,1.0,0.6282051282051282,0.9,0.5526315789473685,0.6847826086956522,0.8009607351712614,1.3219291809946299
cgan,14,1.5,0.8141025641025641,0.8899082568807339,0.8508771929824561,0.8699551569506726,0.8435672514619884,1.6066614110022783
cgan,15,0.25,0.7243589743589743,0.8380952380952381,0.7719298245614035,0.8036529680365296,0.7078111946532999,0.9187577948905528
cgan,15,0.5,0.7692307692307693,0.782608695652174,0.9473684210526315,0.8571428571428571,0.7560568086883878,1.0508784758858383
cgan,15,0.75,0.782051282051282,0.8571428571428571,0.8421052631578947,0.8495575221238938,0.8099415204678363,1.1805750126950443
cgan,15,1.0,0.7564102564102564,0.8220338983050848,0.8508771929824561,0.8362068965517241,0.7706766917293233,1.3215388120152056
cgan,15,1.5,0.6794871794871795,0.9102564102564102,0.6228070175438597,0.7395833333333334,0.8040935672514621,1.5833215648308396
cgan,16,0.25,0.7051282051282052,0.8617021276595744,0.7105263157894737,0.7788461538461539,0.7554302422723476,0.9284480870701373
cgan,16,0.5,0.8205128205128205,0.8524590163934426,0.9122807017543859,0.8813559322033898,0.8220551378446116,1.0321409939788282
cgan,16,0.75,0.7435897435897436,0.8854166666666666,0.7456140350877193,0.8095238095238095,0.8312447786131997,1.202787403948605
cgan,16,1.0,0.7756410256410257,0.8376068376068376,0.8596491228070176,0.8484848484848485,0.8354218880534671,1.329693996347487
cgan,16,1.5,0.6858974358974359,0.922077922077922,0.6228070175438597,0.743455497382199,0.8339598997493733,1.5921215689741075
cgan,17,0.25,0.32051282051282054,0.9,0.07894736842105263,0.14516129032258066,0.724937343358396,0.9199502170085907
cgan,17,0.5,0.6923076923076923,0.84375,0.7105263157894737,0.7714285714285715,0.7823725981620718,1.0521487249061465
cgan,17,0.75,0.7564102564102564,0.8584905660377359,0.7982456140350878,0.8272727272727273,0.7740183792815372,1.182937468867749
cgan,17,1.0,0.7756410256410257,0.816,0.8947368421052632,0.8535564853556485,0.7804928989139515,1.3138423510827124
cgan,17,1.5,0.782051282051282,0.8846153846153846,0.8070175438596491,0.8440366972477065,0.8155806182121972,1.5761458054184914
cgan,18,0.25,0.7948717948717948,0.8253968253968254,0.9122807017543859,0.8666666666666667,0.77046783625731,0.9306011977605522
cgan,18,0.5,0.75,0.8440366972477065,0.8070175438596491,0.8251121076233184,0.7744360902255639,1.0631861868314445
cgan,18,0.75,0.7948717948717948,0.8106060606060606,0.9385964912280702,0.8699186991869918,0.814327485380117,1.1904000360518694
cgan,18,1.0,0.4423076923076923,0.9354838709677419,0.2543859649122807,0.4,0.8694653299916458,1.296667736954987
cgan,18,1.5,0.7115384615384616,0.9367088607594937,0.6491228070175439,0.7668393782383419,0.8596491228070177,1.5756338350474834
cgan,19,0.25,0.5512820512820513,0.9074074074074074,0.4298245614035088,0.5833333333333334,0.7865497076023392,0.9154463238082826
cgan,19,0.5,0.6923076923076923,0.8055555555555556,0.7631578947368421,0.7837837837837838,0.7180451127819549,1.0450604110956192
