Model,Run,Ratio,Acc,Prec,Rec,F1,AUC,TrainTime
cgan,1,0.75,0.6666666666666666,0.8875,0.6228070175438597,0.7319587628865979,0.7913533834586467,0.9099396020174026
cgan,1,1.0,0.6987179487179487,0.9036144578313253,0.6578947368421053,0.7614213197969543,0.7938596491228069,1.0257401447743177
cgan,1,1.5,0.782051282051282,0.8703703703703703,0.8245614035087719,0.8468468468468469,0.8389724310776943,1.2853505401872098
cgan,2,0.25,0.7628205128205128,0.7769784172661871,0.9473684210526315,0.8537549407114625,0.7558479532163742,0.6469718250446022
cgan,2,0.5,0.7435897435897436,0.8303571428571429,0.8157894736842105,0.8230088495575222,0.7447786131996659,0.7701996490359306
cgan,2,0.75,0.46153846153846156,0.9411764705882353,0.2807017543859649,0.4324324324324324,0.8043024227234754,0.896733702160418
cgan,2,1.0,0.6730769230769231,0.8118811881188119,0.7192982456140351,0.7627906976744186,0.7345446950710108,1.0216808398254216
cgan,2,1.5,0.6538461538461539,0.9166666666666666,0.5789473684210527,0.7096774193548387,0.8356307435254804,1.2768279309384525
cgan,3,0.25,0.6602564102564102,0.8426966292134831,0.6578947368421053,0.7389162561576355,0.753968253968254,0.6540712416172028
cgan,3,0.5,0.7564102564102564,0.8584905660377359,0.7982456140350878,0.8272727272727273,0.7901002506265664,0.7573427222669125
cgan,3,0.75,0.7051282051282052,0.8541666666666666,0.7192982456140351,0.7809523809523811,0.7765246449456976,0.897543101105839
cgan,3,1.0,0.6346153846153846,0.88,0.5789473684210527,0.6984126984126985,0.7763157894736842,1.0205047721974552
cgan,3,1.5,0.7307692307692307,0.839622641509434,0.7807017543859649,0.8090909090909092,0.7928153717627402,1.2747256932780147
cgan,4,0.25,0.7564102564102564,0.7638888888888888,0.9649122807017544,0.8527131782945737,0.6954887218045113,0.6508210077881813
cgan,4,0.5,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444443,0.7155388471177945,0.7681157933548093
cgan,4,0.75,0.8012820512820513,0.7943262411347518,0.9824561403508771,0.8784313725490196,0.7658730158730158,0.9250352708622813
cgan,4,1.0,0.7628205128205128,0.7984496124031008,0.9035087719298246,0.8477366255144033,0.7069757727652465,1.02442523278296
cgan,4,1.5,0.7948717948717948,0.7971014492753623,0.9649122807017544,0.8730158730158731,0.795530492898914,1.276868293993175
wgan,0,0.25,0.7628205128205128,0.8969072164948454,0.7631578947368421,0.8246445497630333,0.7756892230576441,0.6417268239893019
wgan,0,0.5,0.7307692307692307,0.8272727272727273,0.7982456140350878,0.8125,0.7754803675856308,0.7939464068040252
wgan,0,0.75,0.7435897435897436,0.75,0.9736842105263158,0.8473282442748091,0.7765246449456975,0.8913359101861715
wgan,0,1.0,0.8012820512820513,0.7943262411347518,0.9824561403508771,0.8784313725490196,0.760860484544695,1.010785227175802
wgan,0,1.5,0.7435897435897436,0.7983870967741935,0.868421052631579,0.8319327731092436,0.7923976608187135,1.2683576392009854
wgan,1,0.25,0.7756410256410257,0.8319327731092437,0.868421052631579,0.849785407725322,0.7961570593149541,0.6496937130577862
wgan,1,0.5,0.5512820512820513,0.8928571428571429,0.43859649122807015,0.5882352941176471,0.7642021720969089,0.7775565669871867
wgan,1,0.75,0.6730769230769231,0.8987341772151899,0.6228070175438597,0.7357512953367876,0.7997076023391814,0.8859076239168644
wgan,1,1.0,0.75,0.8099173553719008,0.8596491228070176,0.8340425531914893,0.7652464494569757,1.0291373250074685
wgan,1,1.5,0.7884615384615384,0.8292682926829268,0.8947368421052632,0.860759493670886,0.827485380116959,1.2830046471208334
wgan,2,0.25,0.7307692307692307,0.8214285714285714,0.8070175438596491,0.8141592920353982,0.7508354218880534,0.6499745878390968
wgan,2,0.5,0.7371794871794872,0.8348623853211009,0.7982456140350878,0.8161434977578476,0.7648287385129491,0.7749870349653065
wgan,2,0.75,0.6858974358974359,0.9333333333333333,0.6140350877192983,0.7407407407407409,0.8061821219715958,0.9009580351412296
wgan,2,1.0,0.782051282051282,0.8174603174603174,0.9035087719298246,0.8583333333333333,0.7967836257309941,1.0267001148313284
wgan,2,1.5,0.8012820512820513,0.8074074074074075,0.956140350877193,0.8755020080321286,0.8084795321637427,1.2823626673780382
wgan,3,0.25,0.7628205128205128,0.7549668874172185,1.0,0.8603773584905661,0.7829991645781119,0.6399638829752803
wgan,3,0.5,0.6987179487179487,0.9466666666666667,0.6228070175438597,0.7513227513227514,0.8285296574770259,0.7636709730140865
wgan,3,0.75,0.7243589743589743,0.865979381443299,0.7368421052631579,0.7962085308056871,0.805764411027569,0.8831640989519656
wgan,3,1.0,0.8012820512820513,0.8738738738738738,0.8508771929824561,0.8622222222222221,0.8418964076858814,1.0082751321606338
wgan,3,1.5,0.8461538461538461,0.9017857142857143,0.8859649122807017,0.8938053097345132,0.8734335839598998,1.2744418093934655
wgan,4,0.25,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226766,0.7752715121136173,0.6514745522290468
wgan,4,0.5,0.7371794871794872,0.7449664429530202,0.9736842105263158,0.844106463878327,0.6357560568086885,0.7734658229164779
wgan,4,0.75,0.7692307692307693,0.8046875,0.9035087719298246,0.8512396694214877,0.7305764411027569,0.9263327149674296
wgan,4,1.0,0.6987179487179487,0.8526315789473684,0.7105263157894737,0.7751196172248803,0.7758980785296574,1.0318077900446951
wgan,4,1.5,0.75,0.8787878787878788,0.7631578947368421,0.8169014084507042,0.8239348370927319,1.3127130027860403
