strategy,gan_run_id,generation_run_id,num_rows,acc_mean,acc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,auc_mean,auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,gan_training_time_sec_mean,gan_training_time_sec_std,synthetic_generation_time_sec_mean,synthetic_generation_time_sec_std,classifier_training_time_sec_mean,classifier_training_time_sec_std,classifier_eval_time_sec_mean,classifier_eval_time_sec_std,ratio_mean,ratio_std,synthetic_class0_count_mean,synthetic_class0_count_std,synthetic_class1_count_mean,synthetic_class1_count_std,total_synthetic_count_mean,total_synthetic_count_std,balanced_dataset_size_mean,balanced_dataset_size_std,total_real_samples_mean,total_real_samples_std,real_class0_count_mean,real_class0_count_std,real_class1_count_mean,real_class1_count_std
oversample,1,1,10,0.6993589743589743,0.11167284860276416,0.7532770118794001,0.04812122537855381,0.9087719298245613,0.2533615185759396,0.7873123394326426,0.17725814376846236,0.5198621553884712,0.025270208890912315,5.5,11.723907198540937,36.5,11.723907198540937,10.4,28.88321311765711,103.6,28.883213117657114,0.0,0.0,0.0,0.0,0.30063424110412595,0.009142473087890651,0.1104659080505371,0.0007384519079271916,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,1,2,10,0.7365384615384616,0.022103768781495725,0.7734069074688292,0.04951111699588022,0.9210526315789475,0.0960916767552923,0.8350555434929868,0.021199398191392906,0.5783834586466166,0.0877450060789553,9.9,11.103603018840326,32.1,11.103603018840326,9.0,10.954451150103322,105.0,10.954451150103322,0.0,0.0,0.0032148361206054688,0.0,0.3785414218902588,0.0006015816480079093,0.11358840465545654,0.00017059238530696896,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,1,3,10,0.7371794871794872,0.0455083060238432,0.794056705836255,0.053090321508089594,0.8859649122807017,0.14525425856289237,0.8255376723810903,0.05688599487997115,0.6096491228070174,0.06950991254515819,14.0,11.20714058089752,28.0,11.20714058089752,13.0,16.558985476169727,101.0,16.558985476169727,0.0,0.0,0.0015115737915039062,0.0,0.45356035232543945,0.002416184177612956,0.11628563404083252,0.0010978681222367029,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,1,4,10,0.698076923076923,0.13545070502261794,0.7988095166380988,0.07828854264396033,0.8350877192982455,0.28369565666023044,0.7621274117401317,0.22451216563559073,0.580639097744361,0.0660295476486182,13.7,13.176114753598648,28.3,13.176114753598648,18.8,32.34130485926627,95.2,32.34130485926627,0.0,0.0,0.001260995864868164,0.0,0.5286496400833129,0.0014847302111766834,0.11870529651641845,0.00041831590389776815,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,1,5,10,0.5833333333333333,0.17778496862511614,0.7619831191122974,0.2606697548120055,0.5491228070175438,0.32043848843294487,0.5881904806598792,0.30445658194049957,0.61265664160401,0.07236492196078073,28.4,10.071742649611338,13.6,10.071742649611336,51.4,36.52998768135571,62.6,36.52998768135571,0.0,0.0,0.0012919902801513672,0.0,0.6410035610198974,0.015803970573038527,0.12183218002319336,0.001576242303052863,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,1,6,10,0.6519230769230769,0.10980265903712866,0.8619789993486501,0.03597789805638917,0.6307017543859649,0.19111738306328027,0.7079161989896159,0.1355867104309359,0.6701127819548872,0.05320891872116866,29.8,5.946427498927402,12.2,5.946427498927402,42.1,21.78738166921395,71.9,21.787381669213946,0.0,0.0,0.0014386177062988281,0.0,0.800289249420166,0.002615284917021885,0.12271466255187988,0.0008213870936568231,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,2,1,10,0.7307692307692308,0.024155697027457408,0.7777196392948768,0.04051581154447438,0.8964912280701753,0.09567437336446301,0.8277314095348988,0.02697501383197392,0.5887218045112783,0.06704330920391595,11.8,9.26066952223218,30.2,9.26066952223218,11.8,10.906878563548783,102.2,10.906878563548783,0.0,0.0,0.0,0.0,0.30203125476837156,0.005738413648240132,0.11026780605316162,0.0005702315731459889,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,2,2,10,0.7051282051282051,0.09164649231108471,0.7890018406659274,0.04982115849321502,0.8385964912280702,0.2115908756929652,0.7898980905196125,0.11788456334640932,0.5907268170426065,0.06894895816411502,14.4,12.175385004179539,27.6,12.175385004179539,18.4,24.12135982899803,95.6,24.121359828998035,0.0,0.0,0.0010950565338134766,0.0,0.3756103038787842,0.0022523928803009786,0.11403350830078125,0.0007803572508786689,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,2,3,10,0.7326923076923076,0.03649344955766738,0.772262080816307,0.04034718493218265,0.9131578947368422,0.11399796966759922,0.8300484286100328,0.040847890552526904,0.5780075187969925,0.06544020548248507,10.2,9.547774609824009,31.8,9.547774609824009,9.9,12.995768542106314,104.1,12.995768542106314,0.0,0.0,0.0011093616485595703,0.0,0.44993138313293457,0.00354808641639144,0.11599225997924804,0.0010363947135246803,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,2,4,10,0.7121794871794871,0.06514851793064948,0.8178180842971186,0.036604376925766034,0.7912280701754386,0.1529840656602922,0.7929638565632263,0.07321075392764309,0.6444235588972431,0.04218728026061398,20.9,8.466994744299775,21.1,8.466994744299775,23.8,17.440183485273312,90.2,17.440183485273312,0.0,0.0,0.0011563301086425781,0.0,0.5262979984283447,0.003217555645305847,0.11842293739318847,0.0005507098821267387,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,2,5,10,0.6788461538461539,0.12667192192980725,0.8187183093549584,0.0424790398232903,0.7394736842105263,0.24586609872887136,0.7386038339707137,0.2030296678404827,0.6268796992481203,0.0498750409302166,21.6,9.457272334029511,20.4,9.457272334029511,29.7,28.028735255091334,84.3,28.028735255091338,0.0,0.0,0.0013384819030761719,0.0,0.6435518741607666,0.000923829211813426,0.12138824462890625,0.0007486254682440613,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,2,6,10,0.735897435897436,0.051982397263367425,0.8090069571585092,0.03366204467123438,0.8456140350877194,0.13112201362143713,0.8190815665803175,0.05375586149979329,0.6418546365914788,0.04239517094145313,18.4,8.002499609497024,23.6,8.002499609497024,17.6,14.947909552843836,96.4,14.947909552843836,0.0,0.0,0.001361846923828125,0.0,0.8062762498855591,0.0012321818951861916,0.12190439701080322,0.0007273462476920432,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,3,1,10,0.7,0.05237614927132178,0.7797292555953363,0.051940274251343274,0.8473684210526317,0.17557889127293758,0.796310587868127,0.06723302971813727,0.5736842105263158,0.07154071572938604,12.6,12.877888025604198,29.4,12.877888025604198,17.4,20.015993605114886,96.6,20.015993605114886,0.0,0.0,0.0,0.0,0.2965895891189575,0.00846420054182052,0.11058666706085205,0.0002910882974039943,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,3,2,10,0.7314102564102564,0.028874629819372336,0.7515446391053738,0.0208016471932708,0.95,0.08568249348107884,0.8362309397677169,0.029793736072567346,0.544047619047619,0.03742133496517648,5.8,6.241794613730894,36.2,6.241794613730895,5.7,9.76780425684299,108.3,9.767804256842988,0.0,0.0,0.001064300537109375,0.0,0.37879726886749265,0.000841408637763736,0.11361446380615234,0.00011046626184305362,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,3,3,10,0.7262820512820513,0.02612523573373697,0.7658932602995205,0.039764156238228106,0.9149122807017545,0.11322587377381393,0.8272862034747543,0.03333880430294145,0.5645989974937343,0.061827502700662576,9.0,9.715966241192895,33.0,9.715966241192895,9.7,12.907749610214786,104.3,12.90774961021479,0.0,0.0,0.0011200904846191406,0.0,0.4522872447967529,0.0011448627397664575,0.11568253040313721,0.00042301029036517963,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,3,4,10,0.6621794871794872,0.11851348899721595,0.8017164332077238,0.058436572320106496,0.7491228070175439,0.27051698620907205,0.7320832549658007,0.1759832301369474,0.5876566416040101,0.07186334396025185,17.9,14.446106741956465,24.1,14.446106741956465,28.6,30.838936427834213,85.4,30.838936427834213,0.0,0.0,0.001211404800415039,0.0,0.5332562685012817,0.003531371769417742,0.11999590396881103,0.0012330793818543565,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,3,5,10,0.7307692307692307,0.03909730944096643,0.7925317387465627,0.04325235327328519,0.870175438596491,0.12273180654310667,0.8215225144691507,0.04482525435609243,0.6112781954887219,0.06712465407866917,14.8,10.037928073063684,27.2,10.037928073063684,14.8,13.99142594591416,99.2,13.99142594591416,0.0,0.0,0.001262664794921875,0.0,0.6548703193664551,0.005997063306234281,0.12451236248016358,0.0007870855685958171,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,3,6,10,0.5865384615384616,0.1563958063943058,0.8703687520613357,0.06345357048609612,0.5394736842105263,0.29804559856547724,0.6038832479023687,0.23172520570885963,0.6268796992481203,0.0706128119661101,30.0,11.567194992737004,12.0,11.567194992737004,52.5,33.97719823646441,61.5,33.97719823646441,0.0,0.0,0.0013442039489746094,0.0,0.8172098636627197,0.000910489245863122,0.12503068447113036,0.00041377985107615874,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,4,1,10,0.6974358974358974,0.08307652738114056,0.7592380574484601,0.04176387912154597,0.8833333333333332,0.2157983880629115,0.7944547390272174,0.10861922788014897,0.5380952380952382,0.043039047337635,8.1,12.070211265756702,33.9,12.070211265756702,13.3,24.601016239171912,100.7,24.60101623917191,0.0,0.0,0.0,0.0,0.29504492282867434,0.005635579274670318,0.11205105781555176,0.0007278917173928236,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,4,2,10,0.7397435897435898,0.020712172335132714,0.7627201917149343,0.03527295233067881,0.944736842105263,0.08359147460141363,0.8401261264070022,0.022677749174661466,0.5640350877192982,0.061053295180165806,7.7,8.307225770376053,34.3,8.307225770376053,6.3,9.529428104561156,107.7,9.529428104561156,0.0,0.0,0.0011157989501953125,0.0,0.38155531883239746,0.006254394274315481,0.11642646789550781,0.000571281851390954,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,4,3,10,0.7371794871794872,0.04568853764411658,0.7989558358425846,0.051676229934589986,0.8728070175438596,0.1262822811305962,0.8250810174528365,0.049742097860406245,0.6209273182957393,0.07528919668713674,15.5,10.49047186736612,26.5,10.49047186736612,14.5,14.396180048887969,99.5,14.396180048887969,0.0,0.0,0.0011763572692871094,0.0,0.45980229377746584,0.0016729840808260858,0.11967074871063232,0.0015868059439074866,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,4,4,10,0.6974358974358974,0.1154842874347543,0.8147871127610637,0.07187926441362738,0.7973684210526316,0.2512036276456228,0.765472973160495,0.1733021559938721,0.6117794486215539,0.05171447058050277,17.9,11.945291959596467,24.1,11.945291959596467,23.1,28.637213551601004,90.9,28.637213551601,0.0,0.0,0.0011796951293945312,0.0,0.5351270437240601,0.0014986743913192714,0.12119348049163818,0.0003178750082577952,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,4,5,10,0.6307692307692309,0.15733752042033206,0.8532897200711002,0.07817717350007929,0.6429824561403509,0.31756445605395733,0.6626164132594478,0.24789496914606093,0.6203007518796994,0.04735864030249855,25.1,12.50959631642844,16.9,12.50959631642844,40.7,36.20234799015114,73.3,36.20234799015114,0.0,0.0,0.0015981197357177734,0.0,0.6510855197906494,0.0015104672566533192,0.12340822219848632,0.0012685792918588688,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,4,6,10,0.6499999999999999,0.14442863920002252,0.8657103040105326,0.044684467390498944,0.6324561403508772,0.2574363392367487,0.6912930191008322,0.19157746379590923,0.6650375939849624,0.06487198892737564,29.3,8.258934555982389,12.7,8.258934555982389,41.9,29.347742672989344,72.1,29.347742672989344,0.0,0.0,0.0014851093292236328,0.0,0.816281533241272,0.0033021727846832085,0.1243607759475708,0.0016927708150631753,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,5,1,10,0.7397435897435898,0.009593993299420359,0.741215286040014,0.016666759863715856,0.9912280701754387,0.02353755765789253,0.8477407492343083,0.0029629317352683378,0.5241854636591479,0.036018795924334025,2.4,3.97994974842648,39.6,3.97994974842648,1.0,2.6832815729997477,113.0,2.6832815729997477,0.0,0.0,0.0,0.0,0.3014165163040161,0.009289241111974995,0.11258294582366943,0.000916639316130693,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,5,2,10,0.7346153846153846,0.03717948717948719,0.7688569002104847,0.05067509529339824,0.9315789473684211,0.13197600908670362,0.8325972294423138,0.04711023683244909,0.5657894736842105,0.07184561451769408,8.4,11.01998185116473,33.6,11.01998185116473,7.8,15.045265035884215,106.2,15.045265035884215,0.0,0.0,0.001087188720703125,0.0,0.3831965923309326,0.000585977004207765,0.11656043529510499,0.0002324926754128684,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,5,3,10,0.7416666666666667,0.016728190193204973,0.7651869439170345,0.037412859693206894,0.9429824561403508,0.07548448216900319,0.8413258730204248,0.01664186657848956,0.569110275689223,0.06639596920921943,8.2,8.518215775618742,33.8,8.518215775618742,6.5,8.605230967266364,107.5,8.605230967266364,0.0,0.0,0.0011227130889892578,0.0,0.4580037832260132,0.000401560641417793,0.11888656616210938,0.00040426607764845534,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,5,4,10,0.7262820512820513,0.0218419551761549,0.7696862520692417,0.031634706106041584,0.9,0.07568299863201049,0.8267072464493959,0.021054767338229613,0.5773809523809523,0.05625662776095032,10.7,7.483982896827063,31.3,7.483982896827063,11.4,8.627861844049198,102.6,8.627861844049196,0.0,0.0,0.001176595687866211,0.0,0.5314417600631713,0.012882824569628555,0.11989095211029052,0.003766994941716771,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,5,5,10,0.7070512820512821,0.13565078002830638,0.8305421364226865,0.04889082098954018,0.7745614035087719,0.2609571722278387,0.7600235091049072,0.21035188180163356,0.6491854636591479,0.06414366386683269,22.0,10.526157893552615,20.0,10.526157893552615,25.7,29.749117633973615,88.3,29.749117633973615,0.0,0.0,0.001260995864868164,0.0,0.6526557683944703,0.005106581752961711,0.1234729528427124,0.0007746496974181239,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,5,6,10,0.6243589743589744,0.15961924616892073,0.8623085660119694,0.044570995190742695,0.5973684210526315,0.28169915999806144,0.6494010847349017,0.2499356897754212,0.6474937343358396,0.061859718983831385,29.3,7.8108898340714035,12.7,7.8108898340714035,45.9,32.113704239779004,68.1,32.113704239779004,0.0,0.0,0.0013344287872314453,0.0,0.8070672512054443,0.005992402696294024,0.12333214282989502,0.0002052089707231806,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,6,1,10,0.7365384615384616,0.012963941292408122,0.7500249863527746,0.019972045756848536,0.9631578947368421,0.0565500402150393,0.8418059733526609,0.014174295298679156,0.5422932330827067,0.03987567322179326,5.1,5.539855593785816,36.9,5.539855593785815,4.2,6.446704584514479,109.8,6.44670458451448,0.0,0.0,0.0,0.0,0.3019756078720093,0.008967892271995554,0.11186830997467041,0.0008611792480344126,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,6,2,10,0.7448717948717949,0.017625291134445546,0.7534487352178155,0.019683256881329162,0.9710526315789473,0.05603746053924366,0.847077383908984,0.016055528872659864,0.5510025062656642,0.039036847697644664,5.5,5.2583267300539625,36.5,5.2583267300539625,3.3,6.388270501473775,110.7,6.388270501473776,0.0,0.0,0.0010998249053955078,0.0,0.3803852081298828,0.005194504620117136,0.11530261039733887,0.0005956658368832775,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,6,3,10,0.7224358974358974,0.08681342830834558,0.773600501280107,0.04873960808183595,0.9017543859649122,0.20098250514553942,0.8110112664537837,0.11809637620685884,0.5687343358395991,0.05698038531394543,9.9,11.076551810017412,32.1,11.076551810017412,11.2,22.912005586591494,102.8,22.912005586591498,0.0,0.0,0.0011458396911621094,0.0,0.4543220281600952,0.006552206156507826,0.11640582084655762,0.0030138721386735287,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,6,4,10,0.6967948717948718,0.0498229937226232,0.8064015652522327,0.033184450138747976,0.780701754385965,0.13735845004255004,0.7843111106005487,0.05618415391043009,0.624874686716792,0.0398173467584484,19.7,8.532877591996735,22.3,8.532877591996735,25.0,15.658863304850707,89.0,15.658863304850707,0.0,0.0,0.0012350082397460938,0.0,0.5334092855453492,0.0005790232164035149,0.11977839469909668,0.000513673910381978,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,6,5,10,0.6333333333333333,0.07828915200395911,0.83503133023844,0.06617867873987929,0.6526315789473685,0.21573241293787435,0.7028140465722023,0.11269002890038661,0.6167919799498748,0.05894268497071616,24.4,13.215142829345432,17.6,13.215142829345432,39.6,24.593495074917676,74.4,24.593495074917676,0.0,0.0,0.0013227462768554688,0.0,0.6498077154159546,0.003841291836229847,0.12273967266082764,0.0007409233741989044,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,6,6,10,0.6717948717948719,0.09372136862819007,0.8547682202565994,0.05413656164007078,0.6842105263157895,0.20609368639422335,0.735034360294293,0.11602659629166044,0.6611528822055137,0.032616137313278094,26.8,9.516301802696255,15.2,9.516301802696255,36.0,23.49468024894146,78.0,23.49468024894146,0.0,0.0,0.001325845718383789,0.0,0.8088674306869507,0.010366098085771139,0.12332344055175781,0.0008904559665051155,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,7,1,10,0.7493589743589744,0.01555725781988668,0.7704737878804979,0.04751744854056418,0.95,0.07495253448257536,0.8466266883605961,0.010612924095139881,0.5773809523809523,0.08289937794489384,8.6,10.011992808627062,33.4,10.011992808627062,5.7,8.544588931013593,108.3,8.54458893101359,0.0,0.0,0.0,0.0,0.2929884910583496,0.005862671681903687,0.11095795631408692,0.0013525263382538771,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,7,2,10,0.7205128205128206,0.051378115152599685,0.7912536156211101,0.045717938686850416,0.8570175438596491,0.15244241151113913,0.8113710092983727,0.05833847695452005,0.6035087719298244,0.06862707330552914,14.7,11.243220179290272,27.3,11.243220179290272,16.3,17.378434912269864,97.7,17.37843491226986,0.0,0.0,0.0010499954223632812,0.0,0.37831697463989256,0.006521775793381266,0.11503548622131347,0.00015577273779229916,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,7,3,10,0.7371794871794872,0.018578688136140307,0.758702602275005,0.03861395637359076,0.9508771929824562,0.08712076503814133,0.8395360677419813,0.023012209480554536,0.5540100250626566,0.06232670020893878,6.6,8.651011501552867,35.4,8.651011501552867,5.6,9.93176721434811,108.4,9.931767214348108,0.0,0.0,0.0011565685272216797,0.0,0.45664238929748535,0.0026342631550512054,0.11780691146850586,0.0010424378017868192,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,7,4,10,0.75,0.029094373635667227,0.795613656906403,0.03553083625747598,0.8929824561403509,0.07784809730643434,0.8381999728643791,0.024608208744467286,0.6274436090225564,0.06371918606291906,15.2,7.896834808959853,26.8,7.896834808959853,12.2,8.874683092933516,101.8,8.874683092933516,0.0,0.0,0.001176595687866211,0.0,0.5333516120910644,0.0019427103108368485,0.12046656608581544,0.0010903543116049298,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,7,5,10,0.6826923076923077,0.09773276300788034,0.8411442056112481,0.057657189590342814,0.7219298245614035,0.21859712483364005,0.7491503317016581,0.12680801890495616,0.6490601503759399,0.05464682970685553,24.2,11.249888888340186,17.8,11.249888888340186,31.7,24.920072231034965,82.3,24.920072231034965,0.0,0.0,0.0012962818145751953,0.0,0.6390138626098633,0.014674826903173788,0.12194106578826905,0.0018405753201992709,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,7,6,10,0.6230769230769232,0.12104356668638125,0.8838863488715146,0.043299011210496244,0.5710526315789474,0.2209568854186535,0.6625066737641887,0.1618806429273544,0.6676691729323309,0.04509990069509045,32.1,6.963476143421473,9.9,6.963476143421473,48.9,25.1890849377265,65.1,25.1890849377265,0.0,0.0,0.0014429092407226562,0.0,0.8129016637802124,0.004557510504124621,0.12373366355895996,0.0010209623531420525,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,8,1,10,0.7435897435897435,0.02794165989449151,0.7546082746977704,0.03549995368561696,0.9692982456140351,0.05310459953566775,0.8466478446638904,0.01622522366240329,0.550125313283208,0.07043843931997168,5.5,7.605918747922567,36.5,7.605918747922567,3.5,6.053924347066125,110.5,6.053924347066125,0.0,0.0,0.0,0.0,0.29938926696777346,0.008474236679854532,0.11147096157073974,0.0010386664583013681,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,8,2,10,0.6705128205128206,0.1469948810980625,0.8005397884917411,0.08231568577701066,0.7903508771929825,0.31567858676929594,0.7280537173643318,0.2444189050921607,0.5677944862155389,0.05064176302356247,14.5,14.108508071373103,27.5,14.108508071373103,23.9,35.98735889169973,90.1,35.987358891699735,0.0,0.0,0.0010783672332763672,0.0,0.38222641944885255,0.0012574646597759175,0.1156273365020752,0.0008259052268928409,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,8,3,10,0.7352564102564103,0.032313033746483484,0.7971096093491739,0.04756743025288217,0.8692982456140351,0.1046362913266897,0.8253848150323677,0.03192747890888009,0.6203634085213032,0.07571113415028631,15.6,10.081666528902849,26.4,10.081666528902849,14.9,11.928537211242626,99.1,11.928537211242627,0.0,0.0,0.0011172294616699219,0.0,0.45809576511383054,0.003365557869524214,0.11810636520385742,0.0009303781179901017,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,8,4,10,0.7012820512820512,0.09382653571042045,0.8070328944048513,0.05063434064303142,0.8008771929824562,0.2178213425562497,0.7787315181071734,0.12482148894466479,0.6159147869674185,0.06123448682313434,18.1,12.003749414245535,23.9,12.003749414245535,22.7,24.831633051412464,91.3,24.831633051412467,0.0,0.0,0.001207113265991211,0.0,0.5306385278701782,0.0014842974355683495,0.12095122337341309,0.0002977944602347924,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,8,5,10,0.6198717948717949,0.1519933841426747,0.8403494809393507,0.07839619793123415,0.6385964912280702,0.30983171397040776,0.6569691107802074,0.24438189346209369,0.6038220551378447,0.06190847172632759,23.9,13.209466302617983,18.1,13.209466302617983,41.2,35.320815392626486,72.8,35.320815392626486,0.0,0.0,0.001392364501953125,0.0,0.6474255084991455,0.0027994950859654417,0.12299344539642335,0.0016462662889256854,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,8,6,10,0.7032051282051281,0.07420685146759516,0.8280985970644597,0.05612840377397615,0.7719298245614035,0.1871116579622942,0.7790815061621423,0.09329401145883054,0.6442982456140351,0.04183291686532834,21.7,10.440785411069418,20.3,10.440785411069418,26.0,21.330729007701542,88.0,21.330729007701542,0.0,0.0,0.0013172626495361328,0.0,0.8099161863327027,0.002818805830868652,0.124878191947937,0.0010305163541660689,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
oversample,9,1,10,0.7397435897435898,0.015491084581531516,0.7514005026112534,0.026073763515286136,0.9675438596491228,0.05160549501783412,0.8443078526227661,0.010900199258387677,0.5444862155388471,0.0543041899333288,5.1,6.503076195155644,36.9,6.503076195155644,3.7,5.883026432033091,110.3,5.883026432033091,0.0,0.0,0.0,0.0,0.29400105476379396,0.007360591597307799,0.11199061870574951,0.0007228824586649011,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
