Model,Run,Strategy,Acc,Prec,Rec,F1,AUC,Ratio,Synth,TrainTime
cgan,89,gan_balanced,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.7069757727652464,0.5,252,0.7738747620023787
cgan,90,gan_balanced,0.7692307692307693,0.7785714285714286,0.956140350877193,0.8582677165354331,0.7441520467836258,0.5,252,0.8057563710026443
cgan,91,gan_balanced,0.7435897435897436,0.8189655172413793,0.8333333333333334,0.8260869565217391,0.7395572263993315,0.5,252,0.7880540969781578
cgan,92,gan_balanced,0.75,0.8,0.8771929824561403,0.8368200836820083,0.7324561403508771,0.5,252,0.7684632469899952
cgan,93,gan_balanced,0.7564102564102564,0.8584905660377359,0.7982456140350878,0.8272727272727273,0.7731829573934836,0.5,252,0.7989974748343229
cgan,94,gan_balanced,0.6089743589743589,0.9076923076923077,0.5175438596491229,0.659217877094972,0.7493734335839599,0.5,252,0.7584382677450776
cgan,95,gan_balanced,0.6987179487179487,0.7278911564625851,0.9385964912280702,0.8199233716475096,0.6812865497076024,0.5,252,0.7943926770240068
cgan,96,gan_balanced,0.6474358974358975,0.8734177215189873,0.6052631578947368,0.7150259067357513,0.7541771094402675,0.5,252,0.8123270212672651
cgan,97,gan_balanced,0.28846153846153844,1.0,0.02631578947368421,0.05128205128205128,0.7571010860484545,0.5,252,0.8134089480154216
cgan,98,gan_balanced,0.42948717948717946,0.9629629629629629,0.22807017543859648,0.36879432624113473,0.8312447786131998,0.5,252,0.8117969268932939
cgan,99,gan_balanced,0.717948717948718,0.7333333333333333,0.9649122807017544,0.8333333333333334,0.6902673350041771,0.5,252,0.8068309421651065
wgan,0,gan_balanced,0.6794871794871795,0.872093023255814,0.6578947368421053,0.75,0.7650375939849625,0.5,252,0.7869506906718016
wgan,1,gan_balanced,0.6987179487179487,0.8252427184466019,0.7456140350877193,0.783410138248848,0.7431077694235589,0.5,252,0.7546986639499664
wgan,2,gan_balanced,0.717948717948718,0.8017241379310345,0.8157894736842105,0.808695652173913,0.7130325814536341,0.5,252,0.8119148351252079
wgan,3,gan_balanced,0.7243589743589743,0.784,0.8596491228070176,0.8200836820083682,0.7088554720133667,0.5,252,0.807024568784982
wgan,4,gan_balanced,0.7564102564102564,0.7638888888888888,0.9649122807017544,0.8527131782945736,0.7923976608187134,0.5,252,0.8078072150237858
wgan,5,gan_balanced,0.6602564102564102,0.8961038961038961,0.6052631578947368,0.7225130890052356,0.809732664995823,0.5,252,0.7813935852609575
wgan,6,gan_balanced,0.6987179487179487,0.9135802469135802,0.6491228070175439,0.7589743589743589,0.8439849624060151,0.5,252,0.8106443863362074
wgan,7,gan_balanced,0.7628205128205128,0.8235294117647058,0.8596491228070176,0.8412017167381974,0.766499582289056,0.5,252,0.8082214081659913
wgan,8,gan_balanced,0.7692307692307693,0.7910447761194029,0.9298245614035088,0.8548387096774194,0.7951127819548872,0.5,252,0.8071679631248116
wgan,9,gan_balanced,0.7435897435897436,0.743421052631579,0.9912280701754386,0.849624060150376,0.8176691729323309,0.5,252,0.8063969630748034
wgan,10,gan_balanced,0.8141025641025641,0.897196261682243,0.8421052631578947,0.8687782805429864,0.8575605680868839,0.5,252,0.7924235742539167
wgan,11,gan_balanced,0.75,0.7450980392156863,1.0,0.8539325842696629,0.7861319966583125,0.5,252,0.7830270291306078
wgan,12,gan_balanced,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.7556390977443609,0.5,252,0.7714186599478126
wgan,13,gan_balanced,0.5769230769230769,0.9285714285714286,0.45614035087719296,0.611764705882353,0.8210108604845446,0.5,252,0.7864037491381168
wgan,14,gan_balanced,0.5128205128205128,0.9523809523809523,0.3508771929824561,0.5128205128205128,0.8715538847117795,0.5,252,0.7520302948541939
wgan,15,gan_balanced,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567164,0.7149122807017543,0.5,252,0.8037596037611365
wgan,16,gan_balanced,0.7628205128205128,0.7851851851851852,0.9298245614035088,0.8514056224899599,0.7817460317460319,0.5,252,0.8026941576972604
wgan,17,gan_balanced,0.7243589743589743,0.8817204301075269,0.7192982456140351,0.7922705314009661,0.81203007518797,0.5,252,0.7963668829761446
wgan,18,gan_balanced,0.8012820512820513,0.816793893129771,0.9385964912280702,0.8734693877551021,0.8222639933166249,0.5,252,0.7780535207130015
wgan,19,gan_balanced,0.7115384615384616,0.8349514563106796,0.7543859649122807,0.7926267281105991,0.764828738512949,0.5,252,0.7951464122161269
wgan,20,gan_balanced,0.8269230769230769,0.848,0.9298245614035088,0.8870292887029289,0.8594402673350042,0.5,252,0.8012135340832174
wgan,21,gan_balanced,0.75,0.8378378378378378,0.8157894736842105,0.8266666666666667,0.7744360902255639,0.5,252,0.8005695636384189
wgan,22,gan_balanced,0.8333333333333334,0.84375,0.9473684210526315,0.8925619834710744,0.8494152046783625,0.5,252,0.7889104131609201
wgan,23,gan_balanced,0.46153846153846156,0.875,0.30701754385964913,0.45454545454545453,0.7581453634085212,0.5,252,0.8088680538348854
wgan,24,gan_balanced,0.6217948717948718,0.9365079365079365,0.5175438596491229,0.6666666666666666,0.8195488721804511,0.5,252,0.8030730509199202
wgan,25,gan_balanced,0.8012820512820513,0.832,0.9122807017543859,0.8702928870292888,0.8043024227234754,0.5,252,0.8089421358890831
wgan,26,gan_balanced,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.7251461988304093,0.5,252,0.787878954783082
wgan,27,gan_balanced,0.782051282051282,0.773972602739726,0.9912280701754386,0.8692307692307693,0.828529657477026,0.5,252,0.8092437707819045
wgan,28,gan_balanced,0.7564102564102564,0.7714285714285715,0.9473684210526315,0.8503937007874016,0.7794486215538847,0.5,252,0.7951995059847832
wgan,29,gan_balanced,0.7692307692307693,0.90625,0.7631578947368421,0.8285714285714286,0.8446115288220551,0.5,252,0.7982004261575639
wgan,30,gan_balanced,0.8397435897435898,0.8803418803418803,0.9035087719298246,0.8917748917748918,0.8709273182957393,0.5,252,0.819098571781069
wgan,31,gan_balanced,0.8012820512820513,0.7902097902097902,0.9912280701754386,0.8793774319066148,0.8498329156223893,0.5,252,0.7781989900395274
wgan,32,gan_balanced,0.8333333333333334,0.8728813559322034,0.9035087719298246,0.8879310344827587,0.8659147869674185,0.5,252,0.8105037598870695
wgan,33,gan_balanced,0.782051282051282,0.8571428571428571,0.8421052631578947,0.8495575221238938,0.8239348370927319,0.5,252,0.7886719321832061
wgan,34,gan_balanced,0.75,0.7551020408163265,0.9736842105263158,0.8505747126436781,0.7834168755221387,0.5,252,0.7758869710378349
wgan,35,gan_balanced,0.717948717948718,0.9375,0.6578947368421053,0.7731958762886598,0.8594402673350042,0.5,252,0.7737316419370472
wgan,36,gan_balanced,0.7307692307692307,0.7608695652173914,0.9210526315789473,0.8333333333333334,0.6614452798663324,0.5,252,0.8035445408895612
wgan,37,gan_balanced,0.75,0.7819548872180451,0.9122807017543859,0.8421052631578947,0.8070175438596491,0.5,252,0.7980309966951609
wgan,38,gan_balanced,0.8012820512820513,0.8120300751879699,0.9473684210526315,0.8744939271255061,0.777360066833751,0.5,252,0.7943797879852355
wgan,39,gan_balanced,0.8012820512820513,0.7902097902097902,0.9912280701754386,0.8793774319066148,0.8239348370927319,0.5,252,0.8051775838248432
wgan,40,gan_balanced,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.7742272347535506,0.5,252,0.795582122169435
wgan,41,gan_balanced,0.7692307692307693,0.7671232876712328,0.9824561403508771,0.8615384615384616,0.7815371762740183,0.5,252,0.8000891320407391
wgan,42,gan_balanced,0.7307692307692307,0.8272727272727273,0.7982456140350878,0.8125,0.7702589807852966,0.5,252,0.7797734080813825
wgan,43,gan_balanced,0.75,0.8504672897196262,0.7982456140350878,0.8235294117647058,0.7873851294903926,0.5,252,0.7874004771001637
wgan,44,gan_balanced,0.7692307692307693,0.7746478873239436,0.9649122807017544,0.859375,0.7460317460317462,0.5,252,0.7944423919543624
wgan,45,gan_balanced,0.7692307692307693,0.8679245283018868,0.8070175438596491,0.8363636363636363,0.827485380116959,0.5,252,0.8046176237985492
wgan,46,gan_balanced,0.7948717948717948,0.8014705882352942,0.956140350877193,0.872,0.8533834586466166,0.5,252,0.7963287001475692
wgan,47,gan_balanced,0.7756410256410257,0.7687074829931972,0.9912280701754386,0.8659003831417624,0.8061821219715957,0.5,252,0.7935225409455597
wgan,48,gan_balanced,0.8141025641025641,0.8195488721804511,0.956140350877193,0.8825910931174089,0.8022138680033416,0.5,252,0.7839881461113691
wgan,49,gan_balanced,0.7692307692307693,0.7910447761194029,0.9298245614035088,0.8548387096774194,0.7681704260651628,0.5,252,0.8047982510179281
wgan,50,gan_balanced,0.75,0.8099173553719008,0.8596491228070176,0.8340425531914893,0.748329156223893,0.5,252,0.8091309340670705
wgan,51,gan_balanced,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.7878028404344194,0.5,252,0.8150215297937393
wgan,52,gan_balanced,0.75,0.831858407079646,0.8245614035087719,0.8281938325991189,0.7673350041771094,0.5,252,0.8083091410808265
wgan,53,gan_balanced,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.7827903091060986,0.5,252,0.8119483618065715
wgan,54,gan_balanced,0.5769230769230769,0.9615384615384616,0.43859649122807015,0.6024096385542169,0.8450292397660819,0.5,252,0.8056165878660977
wgan,55,gan_balanced,0.3141025641025641,1.0,0.06140350877192982,0.11570247933884298,0.7715121136173768,0.5,252,0.8093919041566551
wgan,56,gan_balanced,0.7564102564102564,0.7533333333333333,0.9912280701754386,0.8560606060606061,0.7779866332497911,0.5,252,0.7943233838304877
wgan,57,gan_balanced,0.7884615384615384,0.7832167832167832,0.9824561403508771,0.8715953307392996,0.7534461152882206,0.5,252,0.8216656688600779
wgan,58,gan_balanced,0.8141025641025641,0.8346456692913385,0.9298245614035088,0.8796680497925311,0.7752715121136174,0.5,252,0.8085199422203004
wgan,59,gan_balanced,0.8141025641025641,0.8195488721804511,0.956140350877193,0.8825910931174089,0.8226817042606517,0.5,252,0.806590149179101
wgan,60,gan_balanced,0.33974358974358976,0.9230769230769231,0.10526315789473684,0.1889763779527559,0.8437761069340017,0.5,252,0.8111822200007737
wgan,61,gan_balanced,0.75,0.7450980392156863,1.0,0.8539325842696629,0.6789891395154554,0.5,252,0.7998443748801947
wgan,62,gan_balanced,0.7628205128205128,0.8347826086956521,0.8421052631578947,0.8384279475982532,0.8011695906432749,0.5,252,0.8216687641106546
wgan,63,gan_balanced,0.8269230769230769,0.859504132231405,0.9122807017543859,0.8851063829787233,0.8314536340852131,0.5,252,0.7977670449763536
wgan,64,gan_balanced,0.7564102564102564,0.9130434782608695,0.7368421052631579,0.8155339805825242,0.8554720133667503,0.5,252,0.8070536917075515
wgan,65,gan_balanced,0.782051282051282,0.803030303030303,0.9298245614035088,0.8617886178861789,0.7602339181286549,0.5,252,0.8028665673919022
wgan,66,gan_balanced,0.5512820512820513,0.9583333333333334,0.40350877192982454,0.5679012345679012,0.8427318295739349,0.5,252,0.7969193090684712
wgan,67,gan_balanced,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.6858813700918964,0.5,252,0.808676291257143
wgan,68,gan_balanced,0.8141025641025641,0.8195488721804511,0.956140350877193,0.8825910931174089,0.7579365079365079,0.5,252,0.8055083998478949
wgan,69,gan_balanced,0.7948717948717948,0.7928571428571428,0.9736842105263158,0.8740157480314961,0.7293233082706767,0.5,252,0.7901499099098146
wgan,70,gan_balanced,0.6346153846153846,0.9253731343283582,0.543859649122807,0.6850828729281768,0.7725563909774437,0.5,252,0.7975276280194521
wgan,71,gan_balanced,0.6217948717948718,0.9104477611940298,0.5350877192982456,0.6740331491712708,0.807644110275689,0.5,252,0.796178441029042
wgan,72,gan_balanced,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.7002923976608187,0.5,252,0.8136172103695571
wgan,73,gan_balanced,0.717948717948718,0.8431372549019608,0.7543859649122807,0.7962962962962963,0.7531328320802005,0.5,252,0.7776766708120704
wgan,74,gan_balanced,0.7692307692307693,0.7635135135135135,0.9912280701754386,0.8625954198473282,0.7775689223057644,0.5,252,0.8016597721725702
wgan,75,gan_balanced,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.7286967418546366,0.5,252,0.8073046277277172
wgan,76,gan_balanced,0.7371794871794872,0.8762886597938144,0.7456140350877193,0.8056872037914692,0.7942773600668338,0.5,252,0.8000660007819533
wgan,77,gan_balanced,0.7371794871794872,0.8288288288288288,0.8070175438596491,0.8177777777777778,0.7380952380952381,0.5,252,0.8023441433906555
wgan,78,gan_balanced,0.8141025641025641,0.8512396694214877,0.9035087719298246,0.8765957446808511,0.8335421888053467,0.5,252,0.7918602880090475
wgan,79,gan_balanced,0.7756410256410257,0.7801418439716312,0.9649122807017544,0.8627450980392157,0.72890559732665,0.5,252,0.7967669917270541
wgan,80,gan_balanced,0.7564102564102564,0.88,0.7719298245614035,0.822429906542056,0.8049289891395154,0.5,252,0.7961445478722453
wgan,81,gan_balanced,0.8012820512820513,0.7902097902097902,0.9912280701754386,0.8793774319066148,0.8452380952380952,0.5,252,0.7958956509828568
wgan,82,gan_balanced,0.75,0.8504672897196262,0.7982456140350878,0.8235294117647058,0.8059732664995822,0.5,252,0.7837367462925613
wgan,83,gan_balanced,0.75,0.8504672897196262,0.7982456140350878,0.8235294117647058,0.7748538011695907,0.5,252,0.7864375291392207
wgan,84,gan_balanced,0.782051282051282,0.8333333333333334,0.8771929824561403,0.8547008547008547,0.789264828738513,0.5,252,0.8165542301721871
wgan,85,gan_balanced,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.7817460317460317,0.5,252,0.8096728310920298
wgan,86,gan_balanced,0.8461538461538461,0.8515625,0.956140350877193,0.9008264462809917,0.8698830409356726,0.5,252,0.8074234421364963
wgan,87,gan_balanced,0.7692307692307693,0.7785714285714286,0.956140350877193,0.8582677165354331,0.7997076023391813,0.5,252,0.7979709776118398
wgan,88,gan_balanced,0.8141025641025641,0.9207920792079208,0.8157894736842105,0.8651162790697674,0.865079365079365,0.5,252,0.8078771997243166
wgan,89,gan_balanced,0.47435897435897434,0.9705882352941176,0.2894736842105263,0.44594594594594594,0.8134920634920636,0.5,252,0.7894552489742637
wgan,90,gan_balanced,0.7692307692307693,0.8095238095238095,0.8947368421052632,0.85,0.8043024227234754,0.5,252,0.7952954680658877
wgan,91,gan_balanced,0.7371794871794872,0.8762886597938144,0.7456140350877193,0.8056872037914692,0.8214285714285713,0.5,252,0.8027356681413949
wgan,92,gan_balanced,0.782051282051282,0.803030303030303,0.9298245614035088,0.8617886178861789,0.7625313283208021,0.5,252,0.7707922663539648
wgan,93,gan_balanced,0.782051282051282,0.7702702702702703,1.0,0.8702290076335878,0.7840434419381788,0.5,252,0.8038115743547678
wgan,94,gan_balanced,0.7756410256410257,0.7883211678832117,0.9473684210526315,0.8605577689243028,0.7742272347535505,0.5,252,0.8047352591529489
wgan,95,gan_balanced,0.6089743589743589,0.9076923076923077,0.5175438596491229,0.659217877094972,0.8055555555555556,0.5,252,0.8041362091898918
wgan,96,gan_balanced,0.7884615384615384,0.8188976377952756,0.9122807017543859,0.8630705394190872,0.7771512113617377,0.5,252,0.7846361049450934
wgan,97,gan_balanced,0.6025641025641025,0.9482758620689655,0.4824561403508772,0.6395348837209303,0.8005430242272348,0.5,252,0.7981622749939561
wgan,98,gan_balanced,0.7564102564102564,0.8220338983050848,0.8508771929824561,0.8362068965517241,0.7635756056808688,0.5,252,0.7922727670520544
wgan,99,gan_balanced,0.7307692307692307,0.86,0.7543859649122807,0.8037383177570093,0.8070175438596491,0.5,252,0.8078400939702988
